updated,A3,A4,A5
20:12:16,7.583,1.398,3.626
20:12:11,7.595,1.398,3.638
20:12:06,7.583,1.410,3.638
20:12:01,7.548,1.386,3.638
20:11:56,7.583,1.410,3.638
20:11:51,7.583,1.422,3.661
20:11:46,7.595,1.410,3.673
20:11:41,7.583,1.422,3.614
20:11:36,7.500,1.398,3.507
20:11:31,7.548,1.410,3.661
20:11:26,7.571,1.410,3.697
20:11:21,7.595,1.422,3.638
20:11:16,7.559,1.422,3.555
20:11:11,7.559,1.422,3.614
20:11:06,7.571,1.422,3.673
20:11:01,7.595,1.422,3.697
20:10:56,7.559,1.422,3.709
20:10:51,7.583,1.410,3.720
20:10:46,7.548,1.422,3.685
20:10:41,7.595,1.410,3.697
20:10:36,7.583,1.410,3.720
20:10:31,7.583,1.422,3.744
20:10:26,7.583,1.386,3.697
20:10:21,7.607,1.398,3.744
20:10:16,7.571,1.386,3.732
20:10:11,7.595,1.422,3.685
20:10:06,7.595,1.422,3.744
20:10:01,7.583,1.398,3.732
20:09:56,7.583,1.398,3.756
20:09:51,7.571,1.410,3.709
20:09:46,7.571,1.410,3.697
20:09:41,7.559,1.422,3.638
20:09:36,7.607,1.422,3.744
20:09:31,7.595,1.410,3.697
20:09:26,7.559,1.398,3.756
20:09:21,7.559,1.410,3.756
20:09:16,7.524,1.422,3.709
20:09:11,7.595,1.422,3.732
20:09:06,7.595,1.410,3.685
20:09:01,7.583,1.398,3.614
20:08:56,7.571,1.422,3.578
20:08:51,7.595,1.410,3.661
20:08:46,7.619,1.398,3.673
20:08:41,7.583,1.422,3.602
20:08:36,7.536,1.422,3.614
20:08:31,7.571,1.410,3.626
20:08:26,7.607,1.410,3.638
20:08:21,7.595,1.422,3.614
20:08:16,7.559,1.398,3.649
20:08:11,7.583,1.410,3.685
20:08:06,7.583,1.410,3.685
20:08:01,7.583,1.410,3.744
20:07:56,7.571,1.398,3.732
20:07:51,7.559,1.386,3.555
20:07:46,7.571,1.410,3.744
20:07:41,7.571,1.422,3.732
20:07:36,7.607,1.410,3.709
20:07:31,7.583,1.386,3.756
20:07:26,7.583,1.481,3.744
20:07:21,7.595,1.398,3.744
20:07:16,7.607,1.422,3.803
20:07:11,7.583,1.386,3.661
20:07:06,7.583,1.410,3.401
20:07:01,7.595,1.410,3.780
20:06:56,7.559,1.386,3.744
20:06:51,7.559,1.410,3.720
20:06:46,7.583,1.422,3.519
20:06:41,7.607,1.410,3.673
20:06:36,7.595,1.398,3.720
20:06:31,7.571,1.422,3.661
20:06:26,7.595,1.386,3.484
20:06:21,7.583,1.386,3.709
20:06:16,7.595,1.410,3.673
20:06:11,7.571,1.422,3.661
20:06:06,7.559,1.410,3.578
20:06:01,7.548,1.422,3.697
20:05:56,7.595,1.398,3.756
20:05:51,7.595,1.398,3.780
20:05:46,7.607,1.386,3.709
20:05:41,7.571,1.398,3.792
20:05:36,7.583,1.398,3.709
20:05:31,7.559,1.386,3.744
20:05:26,7.583,1.398,3.685
20:05:21,7.536,1.422,3.472
20:05:16,7.548,1.386,3.709
20:05:11,7.571,1.398,3.744
20:05:06,7.571,1.398,3.732
20:05:01,7.571,1.422,3.732
20:04:56,7.595,1.386,3.756
20:04:51,7.583,1.410,3.756
20:04:46,7.583,1.398,3.756
20:04:41,7.583,1.410,3.756
20:04:36,7.607,1.398,3.697
20:04:31,7.607,1.410,3.732
20:04:26,7.583,1.422,3.744
20:04:21,7.559,1.398,3.602
20:04:16,7.559,1.398,3.436
20:04:11,7.607,1.410,3.732
20:04:06,7.583,1.422,3.720
20:04:01,7.571,1.410,3.673
20:03:56,7.536,1.410,3.484
20:03:51,7.583,1.410,3.720
20:03:46,7.595,1.410,3.720
20:03:41,7.595,1.410,3.697
20:03:36,7.559,1.422,3.661
20:03:31,7.583,1.398,3.792
20:03:26,7.595,1.398,3.803
20:03:21,7.631,1.398,3.792
20:03:16,7.583,1.398,3.661
20:03:11,7.595,1.386,3.732
20:03:06,7.583,1.422,3.792
20:03:01,7.595,1.410,3.768
20:02:56,7.583,1.398,3.768
20:02:51,7.559,1.398,3.531
20:02:46,7.595,1.386,3.780
20:02:41,7.595,1.398,3.780
20:02:36,7.607,1.386,3.803
20:02:31,7.583,1.398,3.839
20:02:26,7.607,1.398,3.875
20:02:21,7.583,1.374,3.851
20:02:16,7.571,1.398,3.910
20:02:11,7.595,1.374,3.815
20:02:06,7.595,1.386,3.661
20:02:01,7.595,1.386,3.851
20:01:56,7.607,1.410,3.827
20:01:51,7.571,1.410,3.744
20:01:46,7.595,1.410,3.626
20:01:41,7.559,1.398,3.744
20:01:36,7.583,1.410,3.744
20:01:31,7.607,1.422,3.697
20:01:26,7.583,1.398,3.732
20:01:21,7.524,1.386,3.720
20:01:16,7.607,1.386,3.744
20:01:11,7.595,1.410,3.720
20:01:06,7.607,1.398,3.709
20:01:01,7.524,1.374,3.780
20:00:56,7.583,1.398,3.803
20:00:51,7.583,1.398,3.803
20:00:46,7.595,1.386,3.863
20:00:41,7.571,1.374,3.744
20:00:36,7.607,1.351,3.875
20:00:31,7.571,1.363,3.898
20:00:26,7.607,1.363,3.839
20:00:21,7.536,1.339,3.792
20:00:16,7.595,1.363,3.969
20:00:11,7.559,1.363,3.993
20:00:06,7.571,1.351,4.005
20:00:01,7.619,1.315,4.088
19:59:56,7.607,1.315,4.064
19:59:51,7.595,1.327,4.147
19:59:46,7.607,1.315,4.088
19:59:41,7.559,1.315,3.946
19:59:36,7.607,1.339,3.815
19:59:31,7.595,1.339,4.040
19:59:26,7.583,1.351,4.029
19:59:21,7.571,1.339,4.076
19:59:16,7.548,1.327,3.934
19:59:11,7.619,1.351,4.029
19:59:06,7.607,1.351,4.064
19:59:01,7.607,1.351,3.993
19:58:56,7.595,1.374,4.029
19:58:51,7.595,1.363,3.922
19:58:45,7.595,1.351,3.910
19:58:41,7.595,1.351,4.052
19:58:36,7.595,1.339,4.100
19:58:31,7.583,1.339,4.100
19:58:26,7.583,1.351,4.123
19:58:21,7.583,1.315,4.017
19:58:16,7.583,1.339,4.100
19:58:11,7.595,1.327,4.171
19:58:06,7.559,1.315,4.159
19:58:01,7.571,1.315,4.242
19:57:56,7.595,1.280,4.289
19:57:51,7.595,1.280,4.277
19:57:46,7.619,1.292,4.242
19:57:41,7.583,1.327,4.218
19:57:36,7.595,1.303,4.147
19:57:31,7.619,1.327,4.088
19:57:26,7.583,1.339,4.147
19:57:21,7.619,1.351,4.040
19:57:16,7.595,1.351,4.064
19:57:11,7.607,1.351,4.017
19:57:06,7.571,1.363,4.029
19:57:01,7.595,1.363,3.981
19:56:56,7.595,1.363,4.005
19:56:51,7.583,1.339,4.111
19:56:46,7.583,1.303,4.088
19:56:41,7.607,1.327,4.147
19:56:36,7.619,1.327,4.100
19:56:31,7.702,1.327,4.123
19:56:26,7.583,1.315,4.123
19:56:21,7.583,1.327,4.064
19:56:16,7.583,1.339,4.040
19:56:11,7.619,1.351,3.993
19:56:06,7.595,1.339,4.123
19:56:01,7.595,1.351,4.040
19:55:56,7.583,1.339,4.088
19:55:51,7.536,1.327,4.123
19:55:46,7.619,1.327,4.064
19:55:41,7.607,1.327,4.111
19:55:36,7.595,1.315,4.147
19:55:31,7.548,1.280,3.910
19:55:26,7.607,1.303,4.254
19:55:21,7.619,1.303,4.266
19:55:16,7.595,1.303,4.171
19:55:11,7.607,1.303,4.088
19:55:06,7.595,1.303,4.159
19:55:01,7.595,1.315,4.171
19:54:56,7.583,1.303,4.183
19:54:51,7.595,1.280,4.171
19:54:46,7.631,1.292,4.230
19:54:41,7.607,1.327,4.218
19:54:36,7.571,1.315,4.183
19:54:31,7.619,1.327,4.194
19:54:26,7.607,1.303,3.922
19:54:21,7.607,1.292,4.218
19:54:16,7.595,1.292,4.242
19:54:11,7.607,1.292,4.254
19:54:06,7.571,1.292,4.337
19:54:01,7.595,1.268,4.337
19:53:56,7.631,1.280,4.443
19:53:51,7.595,1.268,4.289
19:53:46,7.571,1.280,4.337
19:53:41,7.619,1.280,4.348
19:53:36,7.631,1.280,4.325
19:53:31,7.631,1.292,4.301
19:53:26,7.595,1.280,4.301
19:53:21,7.595,1.292,4.266
19:53:16,7.583,1.315,4.230
19:53:11,7.607,1.315,4.206
19:53:06,7.607,1.315,4.230
19:53:01,7.583,1.303,4.005
19:52:56,7.607,1.292,4.254
19:52:51,7.595,1.292,4.266
19:52:46,7.595,1.303,4.254
19:52:41,7.619,1.292,4.218
19:52:36,7.583,1.315,4.218
19:52:31,7.583,1.315,4.159
19:52:26,7.595,1.315,4.100
19:52:21,7.583,1.351,3.993
19:52:16,7.536,1.351,3.720
19:52:11,7.619,1.351,4.040
19:52:06,7.595,1.363,4.029
19:52:01,7.595,1.363,3.969
19:51:56,7.607,1.339,4.029
19:51:51,7.583,1.315,4.111
19:51:46,7.607,1.292,4.194
19:51:41,7.595,1.292,4.206
19:51:36,7.595,1.303,4.289
19:51:31,7.619,1.268,4.325
19:51:26,7.619,1.244,4.360
19:51:21,7.642,1.244,4.408
19:51:16,7.583,1.220,4.443
19:51:11,7.631,1.220,4.503
19:51:06,7.631,1.209,4.538
19:51:01,7.583,1.197,4.550
19:50:56,7.607,1.220,4.562
19:50:51,7.595,1.220,4.538
19:50:46,7.595,1.209,4.514
19:50:41,7.595,1.185,4.550
19:50:36,7.548,1.149,4.633
19:50:31,7.619,1.173,4.609
19:50:26,7.607,1.197,4.633
19:50:21,7.619,1.197,4.562
19:50:16,7.619,1.173,4.609
19:50:11,7.619,1.209,4.597
19:50:06,7.619,1.197,4.538
19:50:01,7.583,1.209,4.408
19:49:56,7.607,1.220,4.254
19:49:51,7.631,1.197,4.538
19:49:46,7.619,1.244,4.491
19:49:41,7.595,1.220,4.467
19:49:36,7.607,1.185,4.455
19:49:31,7.583,1.185,4.704
19:49:26,7.595,1.161,4.739
19:49:21,7.595,1.161,4.621
19:49:16,7.642,1.161,4.657
19:49:11,7.607,1.161,4.680
19:49:06,7.619,1.161,4.704
19:49:01,7.607,1.126,4.751
19:48:56,7.607,1.126,4.739
19:48:51,7.595,1.114,4.846
19:48:46,7.607,1.114,4.894
19:48:41,7.619,1.114,4.834
19:48:36,7.583,1.114,4.775
19:48:31,7.631,1.114,4.894
19:48:26,7.631,1.102,4.965
19:48:21,7.583,1.102,4.917
19:48:16,7.607,1.090,4.822
19:48:11,7.631,1.090,4.953
19:48:06,7.595,1.090,4.941
19:48:01,7.619,1.090,4.976
19:47:56,7.607,1.090,4.941
19:47:51,7.595,1.066,4.822
19:47:46,7.595,1.055,5.000
19:47:41,7.631,1.078,4.929
19:47:36,7.619,1.078,4.787
19:47:31,7.595,1.102,4.775
19:47:26,7.607,1.102,4.822
19:47:21,7.607,1.137,4.834
19:47:16,7.631,1.137,4.846
19:47:11,7.595,1.161,4.692
19:47:06,7.619,1.149,4.491
19:47:01,7.583,1.185,4.633
19:46:56,7.631,1.173,4.633
19:46:51,7.607,1.185,4.716
19:46:46,7.583,1.173,4.538
19:46:41,7.607,1.173,4.657
19:46:36,7.595,1.185,4.633
19:46:31,7.595,1.161,4.680
19:46:26,7.595,1.149,4.680
19:46:21,7.619,1.161,4.775
19:46:16,7.619,1.149,4.728
19:46:11,7.583,1.161,4.799
19:46:06,7.595,1.149,4.787
19:46:01,7.595,1.161,4.360
19:45:56,7.607,1.173,4.728
19:45:51,7.619,1.161,4.657
19:45:46,7.595,1.114,4.751
19:45:41,7.571,1.114,4.396
19:45:36,7.619,1.126,4.905
19:45:31,7.583,1.126,4.858
19:45:26,7.619,1.090,4.858
19:45:21,7.619,1.066,4.929
19:45:16,7.619,1.090,5.024
19:45:11,7.642,1.055,5.048
19:45:06,7.595,1.019,5.012
19:45:01,7.607,1.031,5.000
19:44:56,7.524,1.031,5.130
19:44:51,7.631,1.007,5.119
19:44:46,7.619,1.031,5.166
19:44:41,7.595,1.078,5.178
19:44:36,7.571,1.019,5.190
19:44:31,7.607,1.007,5.166
19:44:26,7.595,0.995,5.190
19:44:21,7.607,0.995,5.166
19:44:16,7.583,0.995,5.237
19:44:11,7.595,1.019,5.213
19:44:06,7.631,1.019,5.130
19:44:01,7.607,1.031,5.024
19:43:56,7.619,1.043,4.834
19:43:51,7.619,1.078,5.000
19:43:46,7.583,1.078,5.024
19:43:41,7.631,1.090,4.870
19:43:36,7.607,1.066,4.894
19:43:31,7.642,1.031,5.071
19:43:26,7.642,1.031,5.107
19:43:21,7.607,1.019,5.083
19:43:16,7.583,1.019,5.130
19:43:11,7.607,1.019,4.799
19:43:06,7.654,0.995,5.285
19:43:01,7.642,0.972,5.308
19:42:56,7.607,0.948,5.285
19:42:51,7.583,0.901,5.190
19:42:46,7.619,0.901,5.510
19:42:41,7.607,0.889,5.498
19:42:36,7.619,0.889,5.439
19:42:31,7.607,0.889,5.332
19:42:26,7.607,0.901,5.462
19:42:21,7.619,0.889,5.498
19:42:16,7.619,0.877,5.486
19:42:11,7.595,0.901,5.545
19:42:06,7.642,0.901,5.557
19:42:01,7.607,0.901,5.510
19:41:56,7.607,0.901,5.581
19:41:51,7.583,0.901,5.557
19:41:46,7.619,0.901,5.048
19:41:40,7.595,0.901,5.462
19:41:36,7.607,0.889,5.510
19:41:31,7.595,0.901,5.439
19:41:26,7.571,0.889,5.296
19:41:21,7.619,0.877,5.593
19:41:16,7.607,0.865,5.652
19:41:11,7.607,0.853,5.664
19:41:06,7.559,0.841,5.308
19:41:01,7.607,0.841,5.676
19:40:56,7.631,0.853,5.628
19:40:51,7.607,0.853,5.628
19:40:46,7.559,0.877,5.474
19:40:41,7.595,0.877,5.604
19:40:36,7.595,0.877,5.604
19:40:31,7.619,0.865,5.569
19:40:26,7.559,0.877,5.415
19:40:21,7.607,0.877,5.569
19:40:16,7.583,0.841,5.664
19:40:11,7.619,0.841,5.735
19:40:06,7.619,0.818,5.616
19:40:01,7.607,0.829,5.711
19:39:56,7.595,0.806,5.853
19:39:51,7.607,0.770,5.841
19:39:46,7.619,0.770,5.758
19:39:41,7.619,0.782,5.912
19:39:36,7.631,0.746,5.912
19:39:31,7.595,0.746,5.936
19:39:26,7.607,0.723,5.912
19:39:21,7.607,0.746,5.912
19:39:16,7.524,0.735,5.901
19:39:11,7.631,0.746,5.948
19:39:06,7.619,0.711,5.924
19:39:01,7.595,0.723,5.984
19:38:56,7.583,0.723,5.604
19:38:51,7.607,0.723,5.865
19:38:46,7.631,0.782,5.794
19:38:41,7.595,0.770,5.830
19:38:36,7.595,0.770,5.652
19:38:31,7.619,0.782,5.818
19:38:26,7.619,0.818,5.794
19:38:21,7.619,0.829,5.723
19:38:16,7.607,0.818,5.735
19:38:11,7.607,0.758,5.865
19:38:06,7.595,0.723,5.984
19:38:01,7.619,0.723,5.948
19:37:56,7.619,0.723,6.055
19:37:51,7.595,0.735,5.901
19:37:46,7.631,0.758,5.889
19:37:41,7.595,0.782,5.818
19:37:36,7.642,0.782,5.782
19:37:31,7.619,0.758,5.687
19:37:26,7.631,0.735,5.924
19:37:21,7.619,0.735,5.984
19:37:16,7.583,0.723,6.007
19:37:11,7.607,0.711,5.806
19:37:06,7.583,0.699,5.984
19:37:01,7.642,0.711,6.055
19:36:56,7.619,0.699,5.936
19:36:51,7.619,0.711,5.901
19:36:46,7.631,0.687,5.984
19:36:41,7.631,0.687,6.055
19:36:36,7.607,0.687,6.031
19:36:31,7.595,0.699,5.960
19:36:26,7.583,0.675,5.699
19:36:21,7.631,0.664,6.161
19:36:16,7.642,0.652,6.067
19:36:11,7.607,0.652,6.078
19:36:06,7.595,0.664,6.031
19:36:01,7.642,0.652,6.209
19:35:56,7.631,0.640,6.138
19:35:51,7.607,0.640,6.232
19:35:46,7.583,0.640,6.173
19:35:41,7.583,0.640,6.209
19:35:36,7.631,0.628,6.185
19:35:31,7.631,0.664,6.114
19:35:26,7.607,0.652,6.031
19:35:21,7.607,0.652,5.723
19:35:16,7.619,0.675,6.043
19:35:11,7.642,0.664,6.161
19:35:06,7.607,0.664,5.960
19:35:01,7.631,0.652,5.782
19:34:56,7.619,0.652,6.078
19:34:51,7.595,0.652,6.126
19:34:46,7.619,0.664,6.209
19:34:41,7.595,0.652,5.984
19:34:36,7.524,0.640,6.197
19:34:31,7.631,0.616,6.185
19:34:26,7.607,0.604,6.185
19:34:21,7.571,0.592,6.280
19:34:16,7.536,0.592,5.865
19:34:11,7.619,0.581,6.386
19:34:06,7.642,0.569,6.221
19:34:01,7.607,0.569,6.327
19:33:56,7.619,0.557,6.067
19:33:51,7.642,0.569,6.363
19:33:46,7.607,0.581,6.375
19:33:41,7.619,0.592,6.256
19:33:36,7.571,0.592,6.244
19:33:31,7.595,0.592,6.339
19:33:26,7.619,0.569,6.363
19:33:21,7.607,0.569,6.375
19:33:16,7.583,0.569,6.363
19:33:11,7.619,0.569,6.244
19:33:06,7.619,0.592,6.351
19:33:01,7.642,0.592,6.339
19:32:56,7.607,0.592,6.114
19:32:51,7.607,0.616,5.889
19:32:46,7.607,0.604,6.256
19:32:41,7.607,0.592,6.256
19:32:36,7.595,0.581,6.185
19:32:31,7.631,0.592,6.055
19:32:26,7.631,0.581,6.339
19:32:21,7.631,0.569,6.304
19:32:16,7.607,0.592,6.256
19:32:11,7.607,0.592,6.149
19:32:06,7.631,0.569,6.363
19:32:01,7.631,0.569,6.386
19:31:56,7.607,0.545,6.422
19:31:51,7.595,0.545,6.351
19:31:46,7.559,0.521,6.351
19:31:41,7.666,0.509,6.517
19:31:36,7.607,0.498,6.517
19:31:31,7.619,0.486,6.540
19:31:26,7.548,0.486,6.209
19:31:21,7.642,0.474,6.540
19:31:16,7.619,0.474,6.588
19:31:11,7.607,0.462,6.576
19:31:06,7.595,0.474,6.351
19:31:01,7.619,0.462,6.493
19:30:56,7.619,0.474,6.564
19:30:51,7.631,0.474,6.469
19:30:46,7.619,0.498,6.410
19:30:41,7.607,0.498,6.434
19:30:36,7.583,0.474,6.505
19:30:31,7.607,0.462,6.481
19:30:26,7.619,0.450,6.576
19:30:21,7.595,0.438,6.564
19:30:16,7.631,0.438,6.683
19:30:11,7.619,0.438,6.576
19:30:06,7.595,0.450,6.635
19:30:01,7.607,0.438,6.576
19:29:56,7.631,0.415,6.588
19:29:51,7.607,0.450,6.576
19:29:46,7.631,0.438,6.505
19:29:41,7.583,0.462,6.540
19:29:36,7.607,0.474,6.469
19:29:31,7.619,0.474,6.588
19:29:26,7.595,0.450,6.529
19:29:21,7.607,0.450,6.434
19:29:16,7.619,0.462,6.232
19:29:11,7.607,0.486,6.540
19:29:06,7.642,0.474,6.529
19:29:01,7.631,0.462,6.481
19:28:56,7.583,0.438,6.552
19:28:51,7.607,0.474,6.529
19:28:46,7.619,0.450,6.540
19:28:41,7.619,0.450,6.540
19:28:36,7.619,0.486,6.458
19:28:31,7.595,0.498,6.493
19:28:26,7.583,0.486,6.114
19:28:21,7.631,0.521,6.564
19:28:16,7.619,0.486,6.351
19:28:11,7.607,0.486,5.984
19:28:06,7.619,0.498,6.517
19:28:01,7.619,0.486,6.505
19:27:56,7.619,0.474,6.529
19:27:51,7.595,0.438,6.612
19:27:46,7.583,0.438,6.552
19:27:41,7.631,0.438,6.529
19:27:36,7.631,0.438,6.529
19:27:31,7.595,0.438,6.493
19:27:26,7.654,0.403,6.197
19:27:21,7.607,0.427,6.623
19:27:16,7.607,0.427,6.623
19:27:11,7.571,0.427,6.647
19:27:06,7.595,0.415,6.600
19:27:01,7.607,0.415,6.635
19:26:56,7.631,0.427,6.623
19:26:51,7.595,0.438,6.469
19:26:46,7.595,0.415,6.552
19:26:41,7.607,0.415,6.612
19:26:36,7.642,0.427,6.600
19:26:31,7.619,0.427,6.576
19:26:26,7.607,0.415,6.398
19:26:21,7.607,0.403,6.612
19:26:16,7.631,0.391,6.588
19:26:11,7.654,0.391,6.695
19:26:06,7.607,0.379,6.529
19:26:01,7.571,0.367,6.600
19:25:56,7.619,0.367,6.683
19:25:51,7.607,0.367,6.635
19:25:46,7.642,0.379,6.730
19:25:41,7.607,0.379,6.315
19:25:36,7.607,0.379,6.706
19:25:31,7.607,0.367,6.683
19:25:26,7.619,0.355,6.647
19:25:21,7.631,0.355,6.754
19:25:16,7.619,0.355,6.742
19:25:11,7.619,0.344,6.730
19:25:06,7.607,0.332,6.695
19:25:01,7.619,0.320,6.683
19:24:56,7.642,0.332,6.754
19:24:51,7.642,0.320,6.766
19:24:46,7.631,0.332,6.742
19:24:41,7.619,0.320,6.742
19:24:36,7.619,0.320,6.837
19:24:31,7.631,0.308,6.813
19:24:26,7.642,0.308,6.825
19:24:21,7.619,0.320,6.825
19:24:16,7.595,0.320,6.730
19:24:11,7.607,0.308,6.801
19:24:06,7.595,0.308,6.849
19:24:01,7.631,0.296,6.612
19:23:56,7.595,0.308,6.825
19:23:51,7.619,0.308,6.695
19:23:46,7.607,0.308,6.754
19:23:41,7.607,0.332,6.837
19:23:36,7.619,0.308,6.849
19:23:31,7.619,0.308,6.754
19:23:26,7.595,0.296,6.849
19:23:21,7.583,0.332,6.552
19:23:16,7.642,0.332,6.232
19:23:11,7.607,0.332,6.849
19:23:06,7.607,0.320,6.683
19:23:01,7.607,0.332,6.730
19:22:56,7.619,0.296,6.766
19:22:51,7.607,0.296,6.837
19:22:46,7.642,0.308,6.801
19:22:41,7.595,0.308,6.825
19:22:36,7.607,0.296,6.386
19:22:31,7.595,0.296,6.777
19:22:26,7.642,0.308,6.789
19:22:21,7.631,0.296,6.754
19:22:16,7.619,0.284,6.754
19:22:11,7.619,0.273,6.706
19:22:06,7.607,0.296,6.588
19:22:01,7.642,0.296,6.754
19:21:56,7.631,0.273,6.742
19:21:51,7.607,0.284,6.635
19:21:46,7.619,0.284,6.754
19:21:41,7.607,0.273,6.730
19:21:36,7.619,0.284,6.730
19:21:31,7.631,0.284,6.410
19:21:26,7.619,0.273,6.730
19:21:21,7.595,0.273,6.730
19:21:16,7.619,0.296,6.718
19:21:11,7.619,0.273,6.671
19:21:06,7.642,0.273,6.683
19:21:01,7.619,0.273,6.683
19:20:56,7.595,0.273,6.695
19:20:51,7.559,0.273,6.647
19:20:46,7.654,0.284,6.683
19:20:41,7.631,0.273,6.659
19:20:36,7.595,0.284,6.671
19:20:31,7.607,0.284,6.576
19:20:26,7.619,0.284,6.671
19:20:21,7.666,0.273,6.576
19:20:16,7.642,0.273,6.647
19:20:11,7.631,0.296,6.552
19:20:06,7.583,0.308,6.280
19:20:01,7.654,0.273,6.647
19:19:56,7.654,0.296,6.647
19:19:51,7.654,0.296,6.576
19:19:46,7.607,0.296,6.351
19:19:41,7.631,0.296,6.552
19:19:36,7.631,0.284,6.588
19:19:31,7.595,0.296,6.327
19:19:26,7.654,0.273,6.647
19:19:21,7.631,0.284,6.647
19:19:16,7.619,0.284,6.600
19:19:11,7.619,0.284,6.481
19:19:06,7.619,0.284,6.612
19:19:01,7.631,0.273,6.623
19:18:56,7.619,0.273,6.635
19:18:51,7.619,0.273,6.635
19:18:46,7.583,0.284,6.315
19:18:41,7.619,0.284,6.695
19:18:36,7.631,0.284,6.695
19:18:31,7.607,0.284,6.683
19:18:26,7.619,0.284,6.659
19:18:21,7.642,0.284,6.718
19:18:16,7.642,0.284,6.754
19:18:11,7.642,0.273,6.754
19:18:06,7.619,0.273,6.493
19:18:01,7.619,0.284,6.197
19:17:56,7.631,0.273,6.742
19:17:51,7.654,0.273,6.742
19:17:46,7.642,0.273,6.683
19:17:41,7.607,0.284,6.315
19:17:36,7.642,0.284,6.683
19:17:31,7.654,0.273,6.659
19:17:26,7.642,0.273,6.540
19:17:21,7.642,0.296,6.576
19:17:16,7.595,0.308,6.766
19:17:11,7.631,0.296,6.718
19:17:06,7.607,0.308,6.552
19:17:01,7.607,0.308,6.351
19:16:56,7.595,0.308,6.280
19:16:51,7.642,0.320,6.529
19:16:46,7.654,0.332,6.493
19:16:41,7.619,0.332,6.505
19:16:36,7.642,0.332,6.327
19:16:31,7.619,0.308,6.600
19:16:26,7.631,0.308,6.623
19:16:21,7.607,0.308,6.635
19:16:16,7.595,0.296,6.659
19:16:11,7.631,0.284,6.718
19:16:06,7.642,0.284,6.671
19:16:01,7.619,0.296,6.754
19:15:56,7.619,0.308,6.635
19:15:51,7.559,0.296,6.505
19:15:46,7.631,0.296,6.742
19:15:41,7.642,0.296,6.671
19:15:36,7.654,0.296,6.695
19:15:31,7.607,0.308,6.659
19:15:26,7.631,0.308,6.612
19:15:21,7.642,0.308,6.635
19:15:16,7.631,0.296,6.588
19:15:11,7.642,0.332,6.623
19:15:06,7.642,0.296,6.623
19:15:01,7.631,0.296,6.635
19:14:56,7.654,0.308,6.540
19:14:51,7.642,0.308,6.446
19:14:46,7.654,0.308,6.327
19:14:41,7.642,0.320,6.623
19:14:36,7.631,0.296,6.600
19:14:31,7.642,0.320,6.576
19:14:26,7.595,0.308,6.588
19:14:21,7.666,0.320,6.647
19:14:16,7.654,0.320,6.505
19:14:11,7.642,0.332,6.540
19:14:06,7.595,0.355,6.327
19:14:01,7.654,0.355,6.363
19:13:56,7.666,0.379,6.505
19:13:51,7.631,0.344,6.398
19:13:46,7.642,0.379,6.398
19:13:41,7.678,0.391,6.351
19:13:36,7.631,0.391,6.256
19:13:31,7.654,0.403,6.292
19:13:26,7.666,0.403,6.232
19:13:21,7.654,0.427,5.676
19:13:16,7.631,0.427,6.185
19:13:11,7.666,0.415,6.280
19:13:06,7.654,0.403,6.161
19:13:01,7.666,0.415,6.232
19:12:56,7.631,0.403,6.256
19:12:51,7.654,0.403,6.268
19:12:46,7.631,0.403,6.268
19:12:41,7.666,0.403,6.185
19:12:36,7.595,0.391,6.232
19:12:31,7.642,0.391,6.363
19:12:26,7.666,0.391,6.327
19:12:21,7.666,0.391,6.363
19:12:16,7.654,0.367,6.031
19:12:11,7.631,0.344,6.339
19:12:06,7.654,0.379,6.327
19:12:01,7.631,0.391,6.185
19:11:56,7.654,0.415,5.984
19:11:51,7.678,0.391,6.221
19:11:46,7.631,0.427,6.161
19:11:41,7.642,0.415,6.209
19:11:36,7.654,0.450,6.173
19:11:31,7.666,0.438,6.126
19:11:26,7.666,0.438,6.161
19:11:21,7.654,0.427,6.161
19:11:16,7.642,0.427,6.244
19:11:11,7.654,0.438,6.173
19:11:06,7.666,0.450,6.102
19:11:01,7.666,0.474,6.161
19:10:56,7.619,0.438,5.984
19:10:51,7.607,0.450,5.948
19:10:46,7.631,0.450,5.912
19:10:41,7.678,0.462,6.149
19:10:36,7.678,0.474,6.043
19:10:31,7.654,0.486,5.901
19:10:26,7.619,0.498,5.984
19:10:21,7.678,0.486,5.995
19:10:16,7.666,0.474,6.043
19:10:11,7.678,0.498,6.007
19:10:06,7.690,0.486,5.877
19:10:01,7.666,0.533,5.818
19:09:56,7.678,0.533,5.794
19:09:51,7.678,0.545,5.912
19:09:46,7.642,0.533,5.841
19:09:41,7.654,0.557,5.806
19:09:36,7.642,0.557,5.782
19:09:31,7.690,0.557,5.830
19:09:26,7.654,0.557,5.699
19:09:21,7.678,0.557,5.747
19:09:16,7.678,0.581,5.711
19:09:11,7.642,0.581,5.735
19:09:06,7.631,0.581,5.640
19:09:01,7.678,0.581,5.747
19:08:56,7.690,0.569,5.747
19:08:51,7.642,0.557,5.747
19:08:46,7.654,0.569,5.758
19:08:41,7.666,0.557,5.735
19:08:36,7.690,0.557,5.865
19:08:31,7.666,0.569,5.924
19:08:26,7.666,0.545,5.877
19:08:21,7.666,0.545,5.853
19:08:16,7.642,0.569,5.841
19:08:11,7.666,0.557,5.830
19:08:06,7.666,0.592,5.711
19:08:01,7.654,0.592,5.723
19:07:56,7.666,0.604,5.664
19:07:51,7.678,0.581,5.699
19:07:46,7.678,0.604,5.699
19:07:41,7.666,0.616,5.640
19:07:36,7.595,0.604,5.604
