updated,,,A2,A3,A4,A5
21:49:42,2.067,0.000,3.060,2.903,0.323,2.507
21:49:37,2.116,0.000,3.050,2.898,0.318,2.493
21:49:32,2.111,0.000,3.060,2.908,0.308,2.473
21:49:27,2.131,0.000,3.060,2.908,0.313,2.419
21:49:22,2.107,0.000,3.065,2.893,0.318,2.326
21:49:17,2.185,0.000,3.050,2.898,0.313,2.512
21:49:12,2.126,0.000,3.050,2.903,0.313,2.488
21:49:07,2.102,0.000,3.060,2.903,0.313,2.507
21:49:02,2.097,0.000,3.069,2.893,0.313,2.405
21:48:57,2.239,0.000,3.050,2.908,0.318,2.517
21:48:52,2.141,0.000,3.060,2.898,0.313,2.527
21:48:47,2.116,0.000,3.050,2.898,0.318,2.493
21:48:42,2.102,0.000,3.060,2.893,0.318,2.463
21:48:37,2.160,0.000,3.065,2.898,0.323,2.493
21:48:32,2.180,0.000,3.065,2.947,0.323,2.512
21:48:27,2.204,0.000,3.060,2.874,0.323,2.385
21:48:22,2.146,0.000,3.045,2.884,0.318,2.483
21:48:17,2.204,0.000,3.060,2.903,0.318,2.498
21:48:12,2.190,0.000,3.055,2.903,0.323,2.493
21:48:07,2.121,0.000,3.069,2.903,0.332,2.498
21:48:02,2.097,0.000,3.060,2.893,0.323,2.434
21:47:57,2.141,0.000,3.055,2.898,0.327,2.478
21:47:52,2.126,0.000,3.060,2.913,0.327,2.478
21:47:47,2.175,0.000,3.065,2.908,0.327,2.493
21:47:42,2.097,0.000,3.065,2.908,0.327,2.483
21:47:37,2.155,0.000,3.055,2.898,0.332,2.483
21:47:32,2.082,0.000,3.050,2.874,0.323,2.473
21:47:27,2.263,0.000,3.060,2.903,0.327,2.483
21:47:22,2.185,0.000,3.055,2.908,0.327,2.498
21:47:17,2.067,0.000,3.065,2.908,0.327,2.473
21:47:12,2.058,0.000,3.060,2.879,0.327,2.439
21:47:07,2.038,0.000,3.055,2.893,0.327,2.204
21:47:02,2.102,0.000,3.055,2.903,0.323,2.502
21:46:57,2.170,0.000,3.060,2.913,0.327,2.498
21:46:52,2.155,0.000,3.050,2.903,0.323,2.512
21:46:47,2.155,0.000,3.055,2.903,0.318,2.532
21:46:42,2.268,0.000,3.045,2.898,0.313,2.522
21:46:37,2.126,0.000,3.050,2.898,0.313,2.512
21:46:32,2.239,0.000,3.055,2.918,0.313,2.537
21:46:27,2.155,0.000,3.065,2.903,0.318,2.527
21:46:22,2.155,0.000,3.050,2.908,0.318,2.551
21:46:17,2.097,0.000,3.050,2.893,0.318,2.532
21:46:12,2.126,0.000,3.055,2.898,0.313,2.512
21:46:07,2.077,0.000,3.060,2.908,0.313,2.502
21:46:02,2.082,0.000,3.065,2.903,0.318,2.444
21:45:57,2.170,0.000,3.050,2.898,0.313,2.512
21:45:52,2.141,0.000,3.045,2.898,0.323,2.522
21:45:47,2.229,0.000,3.055,2.913,0.323,2.483
21:45:42,2.243,0.000,3.069,2.874,0.318,2.507
21:45:37,2.165,0.000,3.069,2.908,0.323,2.537
21:45:32,2.258,0.000,3.065,2.903,0.318,2.527
21:45:27,2.136,0.000,3.050,2.898,0.323,2.537
21:45:22,2.180,0.000,3.055,2.903,0.323,2.537
21:45:17,2.014,0.000,3.065,2.908,0.323,2.336
21:45:12,2.297,0.000,3.065,2.893,0.323,2.522
21:45:07,2.111,0.000,3.055,2.898,0.323,2.517
21:45:02,2.111,0.000,3.055,2.893,0.323,2.527
21:44:57,2.185,0.000,3.050,2.893,0.323,2.537
21:44:52,2.283,0.000,3.065,2.913,0.323,2.551
21:44:47,2.160,0.000,3.055,2.893,0.308,2.522
21:44:42,2.214,0.000,3.050,2.893,0.318,2.546
21:44:37,2.175,0.000,3.055,2.898,0.318,2.517
21:44:32,2.209,0.000,3.065,2.908,0.318,2.551
21:44:27,2.248,0.000,3.050,2.908,0.318,2.522
21:44:22,2.209,0.000,3.060,2.908,0.318,2.522
21:44:17,2.160,0.000,3.069,2.903,0.318,2.532
21:44:12,2.283,0.000,3.045,2.898,0.323,2.527
21:44:07,2.155,0.000,3.045,2.893,0.323,2.527
21:44:02,2.273,0.000,3.060,2.898,0.323,2.493
21:43:57,2.180,0.000,3.060,2.903,0.327,2.527
21:43:52,2.175,0.000,3.055,2.903,0.323,2.512
21:43:47,2.146,0.000,3.055,2.903,0.318,2.517
21:43:42,2.190,0.000,3.050,2.898,0.318,2.493
21:43:37,2.136,0.000,3.050,2.913,0.323,2.537
21:43:32,2.170,0.000,3.055,2.898,0.308,2.522
21:43:27,2.067,0.000,3.060,2.889,0.318,2.517
21:43:22,2.146,0.000,3.065,2.893,0.313,2.532
21:43:17,2.195,0.000,3.050,2.903,0.318,2.527
21:43:12,2.131,0.000,3.069,2.903,0.318,2.468
21:43:07,1.970,0.000,3.060,2.893,0.308,2.370
21:43:02,2.199,0.000,3.065,2.908,0.318,2.566
21:42:57,2.185,0.000,3.060,2.898,0.308,2.512
21:42:52,2.131,0.000,3.060,2.889,0.313,2.522
21:42:47,2.283,0.000,3.060,2.893,0.308,2.439
21:42:42,2.195,0.000,3.060,2.903,0.313,2.586
21:42:37,2.165,0.000,3.060,2.908,0.303,2.566
21:42:32,2.180,0.000,3.055,2.898,0.308,2.586
21:42:27,2.317,0.000,3.045,2.898,0.308,2.581
21:42:22,2.219,0.000,3.065,2.898,0.308,2.561
21:42:17,2.170,0.000,3.060,2.898,0.303,2.581
21:42:12,2.180,0.000,3.060,2.903,0.303,2.561
21:42:07,2.214,0.000,3.060,2.893,0.308,2.537
21:42:02,2.204,0.000,3.040,2.893,0.308,2.576
21:41:57,2.116,0.000,3.055,2.903,0.308,2.537
21:41:52,2.136,0.000,3.055,2.893,0.308,2.542
21:41:47,2.170,0.000,3.055,2.908,0.308,2.537
21:41:42,2.283,0.000,3.050,2.898,0.308,2.576
21:41:37,2.243,0.000,3.050,2.903,0.303,2.532
21:41:32,2.175,0.000,3.050,2.893,0.308,2.542
21:41:27,2.287,0.000,3.055,2.947,0.303,2.542
21:41:22,2.199,0.000,3.065,2.903,0.298,2.542
21:41:17,2.175,0.000,3.045,2.893,0.308,2.561
21:41:12,2.209,0.000,3.050,2.898,0.303,2.571
21:41:07,2.229,0.000,3.055,2.908,0.308,2.566
21:41:02,2.258,0.000,3.055,2.908,0.303,2.542
21:40:57,2.165,0.000,3.060,2.903,0.308,2.537
21:40:52,2.278,0.000,3.045,2.898,0.313,2.556
21:40:47,2.258,0.000,3.045,2.898,0.308,2.537
21:40:42,2.160,0.000,3.050,2.898,0.313,2.542
21:40:37,2.283,0.000,3.055,2.903,0.308,2.527
21:40:32,2.214,0.000,3.065,2.903,0.308,2.551
21:40:27,2.136,0.000,3.050,2.898,0.298,2.546
21:40:22,2.160,0.000,3.055,2.889,0.308,2.512
21:40:17,2.146,0.000,3.050,2.898,0.313,2.488
21:40:12,2.141,0.000,3.094,2.898,0.308,2.522
21:40:07,2.165,0.000,3.060,2.903,0.308,2.537
21:40:02,2.092,0.000,3.060,2.908,0.313,2.439
21:39:57,2.160,0.000,3.050,2.903,0.313,2.527
21:39:52,2.209,0.000,3.045,2.889,0.313,2.546
21:39:47,2.160,0.000,3.060,2.903,0.308,2.527
21:39:42,2.204,0.000,3.060,2.903,0.308,2.546
21:39:37,2.053,0.000,3.065,2.898,0.308,2.380
21:39:32,2.146,0.000,3.045,2.898,0.308,2.546
21:39:27,2.268,0.000,3.055,2.908,0.308,2.546
21:39:22,2.155,0.000,3.060,2.893,0.313,2.546
21:39:17,2.131,0.000,3.060,2.903,0.313,2.581
21:39:12,2.170,0.000,3.060,2.913,0.313,2.546
21:39:07,2.302,0.000,3.060,2.893,0.308,2.561
21:39:02,2.180,0.000,3.050,2.903,0.308,2.566
21:38:57,2.199,0.000,3.055,2.908,0.298,2.571
21:38:52,2.199,0.000,3.065,2.903,0.308,2.546
21:38:47,2.322,0.000,3.050,2.908,0.313,2.542
21:38:42,2.204,0.000,3.055,2.889,0.298,2.542
21:38:37,2.165,0.000,3.055,2.903,0.308,2.429
21:38:32,2.317,0.000,3.055,2.898,0.313,2.561
21:38:27,2.219,0.000,3.065,2.908,0.313,2.571
21:38:22,2.180,0.000,3.065,2.903,0.308,2.551
21:38:17,2.185,0.000,3.055,2.889,0.313,2.551
21:38:12,2.072,0.000,3.055,2.893,0.308,2.322
21:38:07,2.199,0.000,3.050,2.908,0.313,2.546
21:38:02,2.131,0.000,3.055,2.903,0.313,2.556
21:37:57,2.063,0.000,3.060,2.898,0.313,2.507
21:37:52,2.121,0.000,3.050,2.893,0.303,2.473
21:37:47,2.195,0.000,3.050,2.903,0.298,2.556
21:37:42,2.175,0.000,3.055,2.903,0.303,2.566
21:37:37,2.175,0.000,3.065,2.898,0.303,2.566
21:37:32,2.165,0.000,3.060,2.889,0.303,2.556
21:37:27,2.141,0.000,3.050,2.879,0.298,2.341
21:37:22,2.214,0.000,3.055,2.898,0.293,2.561
21:37:17,2.302,0.000,3.055,2.898,0.298,2.566
21:37:12,2.243,0.000,3.060,2.908,0.293,2.527
21:37:07,2.136,0.000,3.065,2.884,0.298,2.542
21:37:02,2.180,0.000,3.060,2.908,0.293,2.532
21:36:57,2.317,0.000,3.060,2.908,0.298,2.551
21:36:52,2.297,0.000,3.055,2.913,0.298,2.537
21:36:47,2.185,0.000,3.055,2.903,0.298,2.473
21:36:42,2.243,0.000,3.060,2.884,0.293,2.537
21:36:37,2.209,0.000,3.050,2.898,0.303,2.527
21:36:32,2.131,0.000,3.060,2.903,0.308,2.517
21:36:27,2.199,0.000,3.060,2.903,0.303,2.527
21:36:22,2.248,0.000,3.065,2.884,0.308,2.512
21:36:17,2.092,0.000,3.045,2.903,0.298,2.488
21:36:12,2.253,0.000,3.050,2.903,0.313,2.483
21:36:07,2.160,0.000,3.050,2.903,0.313,2.478
21:36:02,2.160,0.000,3.060,2.903,0.318,2.424
21:35:57,2.063,0.000,3.060,2.908,0.318,2.473
21:35:52,2.136,0.000,3.060,2.898,0.318,2.478
21:35:47,2.097,0.000,3.055,2.898,0.323,2.478
21:35:42,2.190,0.000,3.060,2.908,0.323,2.473
21:35:37,2.180,0.000,3.060,2.884,0.318,2.405
21:35:32,2.146,0.000,3.065,2.908,0.313,2.517
21:35:27,2.268,0.000,3.060,2.898,0.298,2.512
21:35:22,2.136,0.000,3.055,2.903,0.308,2.498
21:35:17,2.141,0.000,3.055,2.903,0.308,2.512
21:35:12,2.234,0.000,3.065,2.884,0.303,2.517
21:35:07,2.155,0.000,3.060,2.903,0.308,2.537
21:35:02,2.160,0.000,3.060,2.898,0.303,2.517
21:34:57,2.268,0.000,3.050,2.889,0.303,2.537
21:34:52,2.258,0.000,3.060,2.884,0.303,2.542
21:34:47,2.199,0.000,3.060,2.898,0.303,2.522
21:34:42,2.146,0.000,3.065,2.913,0.308,2.556
21:34:37,2.258,0.000,3.060,2.903,0.303,2.556
21:34:32,2.111,0.000,3.055,2.898,0.308,2.478
21:34:27,2.131,0.000,3.055,2.903,0.308,2.346
21:34:22,2.195,0.000,3.055,2.903,0.308,2.532
21:34:17,2.287,0.000,3.065,2.913,0.313,2.551
21:34:12,2.287,0.000,3.065,2.898,0.303,2.522
21:34:07,2.185,0.000,3.060,2.889,0.298,2.498
21:34:02,2.292,0.000,3.040,2.893,0.303,2.537
21:33:57,2.180,0.000,3.055,2.893,0.308,2.576
21:33:52,2.209,0.000,3.060,2.893,0.298,2.532
21:33:47,2.214,0.000,3.055,2.889,0.313,2.546
21:33:42,2.043,0.000,3.065,2.889,0.298,2.517
21:33:37,2.224,0.000,3.065,2.893,0.303,2.566
21:33:32,2.302,0.000,3.050,2.908,0.303,2.581
21:33:27,2.195,0.000,3.065,2.908,0.293,2.571
21:33:22,2.077,0.000,3.065,2.908,0.293,2.478
21:33:17,2.170,0.000,3.045,2.903,0.288,2.590
21:33:12,2.322,0.000,3.060,2.898,0.283,2.590
21:33:07,2.248,0.000,3.060,2.903,0.293,2.586
21:33:02,2.160,0.000,3.055,2.898,0.293,2.615
21:32:57,2.292,0.000,3.050,2.884,0.279,2.581
21:32:52,2.234,0.000,3.055,2.903,0.288,2.605
21:32:47,2.180,0.000,3.050,2.898,0.288,2.595
21:32:42,2.307,0.000,3.055,2.898,0.288,2.600
21:32:37,2.146,0.000,3.069,2.903,0.288,2.595
21:32:32,2.239,0.000,3.050,2.908,0.288,2.634
21:32:27,2.243,0.000,3.055,2.903,0.293,2.610
21:32:22,2.224,0.000,3.065,2.898,0.288,2.571
21:32:17,2.214,0.000,3.050,2.889,0.293,2.590
21:32:12,2.116,0.000,3.060,2.908,0.293,2.375
21:32:07,2.239,0.000,3.069,2.903,0.293,2.620
21:32:02,2.278,0.000,3.060,2.903,0.293,2.610
21:31:57,2.322,0.000,3.055,2.898,0.288,2.566
21:31:52,2.136,0.000,3.055,2.898,0.293,2.434
21:31:47,2.268,0.000,3.060,2.913,0.298,2.586
21:31:42,2.263,0.000,3.050,2.908,0.303,2.605
21:31:37,2.195,0.000,3.069,2.908,0.303,2.576
21:31:32,2.180,0.000,3.060,2.898,0.298,2.502
21:31:27,2.063,0.000,3.060,2.869,0.298,2.336
21:31:22,2.185,0.000,3.060,2.913,0.298,2.576
21:31:17,2.307,0.000,3.060,2.903,0.298,2.561
21:31:12,2.175,0.000,3.055,2.893,0.298,2.566
21:31:07,2.234,0.000,3.045,2.884,0.298,2.473
21:31:02,2.224,0.000,3.065,2.879,0.303,2.586
21:30:57,2.199,0.000,3.050,2.903,0.303,2.590
21:30:52,2.248,0.000,3.065,2.903,0.303,2.571
21:30:47,2.312,0.000,3.055,2.889,0.298,2.581
21:30:42,2.317,0.000,3.060,2.879,0.293,2.542
21:30:37,2.199,0.000,3.060,2.893,0.298,2.610
21:30:32,2.209,0.000,3.060,2.913,0.298,2.586
21:30:27,2.326,0.000,3.055,2.908,0.298,2.605
21:30:22,2.209,0.000,3.065,2.903,0.303,2.449
21:30:17,2.307,0.000,3.050,2.889,0.298,2.605
21:30:12,2.248,0.000,3.055,2.903,0.298,2.600
21:30:07,2.204,0.000,3.055,2.893,0.298,2.576
21:30:02,2.322,0.000,3.055,2.903,0.303,2.498
21:29:57,2.234,0.000,3.055,2.898,0.298,2.307
21:29:52,2.351,0.000,3.050,2.898,0.293,2.586
21:29:47,2.209,0.000,3.050,2.898,0.298,2.586
21:29:42,2.331,0.000,3.060,2.903,0.288,2.551
21:29:37,2.204,0.000,3.065,2.889,0.293,2.576
21:29:32,2.248,0.000,3.069,2.908,0.288,2.600
21:29:27,2.248,0.000,3.065,2.908,0.288,2.595
21:29:22,2.287,0.000,3.055,2.898,0.288,2.605
21:29:17,2.234,0.000,3.060,2.889,0.298,2.605
21:29:12,2.219,0.000,3.069,2.879,0.293,2.605
21:29:07,2.224,0.000,3.055,2.903,0.293,2.590
21:29:02,2.180,0.000,3.055,2.903,0.288,2.600
21:28:57,2.263,0.000,3.045,2.893,0.283,2.556
21:28:52,2.253,0.000,3.055,2.898,0.283,2.590
21:28:47,2.253,0.000,3.060,2.913,0.283,2.595
21:28:42,2.190,0.000,3.065,2.908,0.298,2.600
21:28:37,2.278,0.000,3.050,2.903,0.293,2.590
21:28:32,2.165,0.000,3.055,2.889,0.293,2.561
21:28:27,2.190,0.000,3.065,2.879,0.293,2.590
21:28:22,2.273,0.000,3.060,2.903,0.293,2.595
21:28:17,2.239,0.000,3.065,2.903,0.293,2.634
21:28:12,2.263,0.000,3.055,2.898,0.293,2.586
21:28:07,2.131,0.000,3.055,2.893,0.288,2.576
21:28:02,2.185,0.000,3.055,2.908,0.293,2.581
21:27:57,2.243,0.000,3.065,2.893,0.288,2.610
21:27:52,2.297,0.000,3.060,2.913,0.293,2.590
21:27:47,2.268,0.000,3.060,2.908,0.293,2.561
21:27:42,2.302,0.000,3.050,2.893,0.288,2.463
21:27:37,2.243,0.000,3.045,2.903,0.293,2.590
21:27:32,2.243,0.000,3.055,2.908,0.293,2.581
21:27:27,2.361,0.000,3.065,2.903,0.293,2.581
21:27:22,2.224,0.000,3.050,2.889,0.283,2.571
21:27:17,2.273,0.000,3.055,2.874,0.288,2.561
21:27:12,2.224,0.000,3.055,2.893,0.288,2.576
21:27:07,2.307,0.000,3.055,2.908,0.293,2.590
21:27:02,2.170,0.000,3.069,2.903,0.293,2.551
21:26:57,2.155,0.000,3.055,2.913,0.293,2.478
21:26:52,2.185,0.000,3.050,2.898,0.293,2.561
21:26:47,2.170,0.000,3.045,2.903,0.279,2.556
21:26:42,2.116,0.000,3.055,2.898,0.293,2.590
21:26:37,2.160,0.000,3.060,2.903,0.293,2.527
21:26:32,2.170,0.000,3.074,2.869,0.288,2.551
21:26:27,2.195,0.000,3.050,2.893,0.279,2.566
21:26:22,2.297,0.000,3.055,2.889,0.293,2.561
21:26:17,2.326,0.000,3.065,2.908,0.288,2.556
21:26:12,2.229,0.000,3.050,2.893,0.283,2.546
21:26:07,2.253,0.000,3.065,2.903,0.283,2.556
21:26:02,2.341,0.000,3.065,2.903,0.283,2.566
21:25:57,2.322,0.000,3.050,2.908,0.288,2.556
21:25:52,2.116,0.000,3.060,2.889,0.288,2.493
21:25:47,1.979,0.000,3.060,2.908,0.293,2.595
21:25:42,2.239,0.000,3.060,2.913,0.293,2.595
21:25:37,2.180,0.000,3.050,2.889,0.288,2.571
21:25:32,2.258,0.000,3.050,2.893,0.288,2.576
21:25:27,2.126,0.000,3.060,2.889,0.283,2.473
21:25:22,2.165,0.000,3.069,2.889,0.293,2.600
21:25:17,2.278,0.000,3.055,2.903,0.293,2.630
21:25:12,2.224,0.000,3.055,2.908,0.293,2.581
21:25:07,2.209,0.000,3.065,2.893,0.293,2.502
21:25:02,2.292,0.000,3.069,2.879,0.293,2.566
21:24:57,2.195,0.000,3.065,2.908,0.288,2.581
21:24:52,2.243,0.000,3.060,2.903,0.283,2.581
21:24:47,2.243,0.000,3.065,2.898,0.293,2.581
21:24:42,2.175,0.000,3.065,2.884,0.288,2.600
21:24:37,2.243,0.000,3.050,2.893,0.279,2.595
21:24:32,2.258,0.000,3.065,2.908,0.283,2.595
21:24:27,2.155,0.000,3.050,2.908,0.288,2.605
21:24:22,2.175,0.000,3.050,2.893,0.293,2.527
21:24:17,2.097,0.000,3.050,2.903,0.293,2.410
21:24:11,2.136,0.000,3.060,2.908,0.288,2.571
21:24:07,2.160,0.000,3.069,2.918,0.293,2.556
21:24:02,2.155,0.000,3.050,2.893,0.293,2.551
21:23:57,2.092,0.000,3.055,2.908,0.298,2.424
21:23:52,2.121,0.000,3.060,2.874,0.293,2.341
21:23:47,2.234,0.000,3.060,2.913,0.288,2.537
21:23:42,2.214,0.000,3.065,2.903,0.298,2.546
21:23:37,2.253,0.000,3.094,2.903,0.298,2.473
21:23:32,2.204,0.000,3.065,2.874,0.303,2.527
21:23:27,2.239,0.000,3.060,2.903,0.303,2.532
21:23:22,2.268,0.000,3.055,2.913,0.303,2.537
21:23:17,2.219,0.000,3.065,2.908,0.303,2.561
21:23:12,2.102,0.000,3.069,2.903,0.293,2.527
21:23:07,2.131,0.000,3.055,2.869,0.288,2.532
21:23:02,2.180,0.000,3.040,2.908,0.298,2.556
21:22:57,2.204,0.000,3.050,2.908,0.298,2.512
21:22:52,2.239,0.000,3.055,2.903,0.293,2.556
21:22:47,2.097,0.000,3.065,2.889,0.288,2.532
21:22:42,2.146,0.000,3.055,2.918,0.298,2.546
21:22:37,2.160,0.000,3.055,2.903,0.298,2.551
21:22:32,2.170,0.000,3.050,2.903,0.298,2.566
21:22:27,2.180,0.000,3.060,2.893,0.298,2.556
21:22:22,2.141,0.000,3.060,2.879,0.298,2.542
21:22:17,2.165,0.000,3.060,2.913,0.293,2.551
21:22:12,2.253,0.000,3.055,2.898,0.293,2.571
21:22:07,2.190,0.000,3.060,2.903,0.283,2.566
21:22:02,2.185,0.000,3.060,2.908,0.279,2.400
21:21:57,2.253,0.000,3.069,2.913,0.283,2.590
21:21:52,2.214,0.000,3.069,2.913,0.288,2.590
21:21:47,2.326,0.000,3.060,2.903,0.283,2.581
21:21:42,2.214,0.000,3.050,2.908,0.283,2.576
21:21:37,2.307,0.000,3.055,2.903,0.283,2.571
21:21:32,2.195,0.000,3.050,2.913,0.279,2.581
21:21:27,2.278,0.000,3.060,2.908,0.279,2.556
21:21:22,2.297,0.000,3.060,2.908,0.279,2.586
21:21:17,2.160,0.000,3.055,2.898,0.279,2.566
21:21:12,2.234,0.000,3.065,2.893,0.274,2.576
21:21:07,2.180,0.000,3.065,2.874,0.308,2.566
21:21:02,2.170,0.000,3.050,2.908,0.269,2.571
21:20:57,2.175,0.000,3.050,2.898,0.274,2.590
21:20:52,2.165,0.000,3.055,2.903,0.274,2.561
21:20:47,2.273,0.000,3.060,2.913,0.274,2.571
21:20:42,2.224,0.000,3.065,2.903,0.279,2.571
21:20:37,2.243,0.000,3.065,2.908,0.279,2.542
21:20:32,2.180,0.000,3.069,2.893,0.279,2.571
21:20:27,2.258,0.000,3.060,2.898,0.283,2.586
21:20:22,2.263,0.000,3.065,2.908,0.283,2.610
21:20:17,2.175,0.000,3.065,2.903,0.283,2.576
21:20:12,2.209,0.000,3.065,2.903,0.279,2.483
21:20:07,2.278,0.000,3.055,2.898,0.283,2.610
21:20:02,2.199,0.000,3.050,2.893,0.283,2.595
21:19:57,2.185,0.000,3.060,2.913,0.283,2.600
21:19:52,2.292,0.000,3.055,2.898,0.283,2.590
21:19:47,2.199,0.000,3.069,2.884,0.274,2.615
21:19:42,2.224,0.000,3.065,2.903,0.283,2.600
21:19:37,2.268,0.000,3.050,2.898,0.279,2.615
21:19:32,2.263,0.000,3.065,2.908,0.283,2.571
21:19:27,2.214,0.000,3.060,2.903,0.274,2.644
21:19:22,2.283,0.000,3.055,2.908,0.283,2.625
21:19:17,2.199,0.000,3.055,2.898,0.279,2.615
21:19:12,2.234,0.000,3.055,2.893,0.283,2.610
21:19:07,2.268,0.000,3.060,2.879,0.283,2.512
21:19:02,2.356,0.000,3.060,2.898,0.283,2.649
21:18:57,2.180,0.000,3.055,2.903,0.283,2.634
21:18:52,2.380,0.000,3.055,2.903,0.283,2.630
21:18:47,2.273,0.000,3.060,2.898,0.283,2.556
21:18:42,2.224,0.000,3.055,2.889,0.279,2.664
21:18:37,2.292,0.000,3.055,2.942,0.279,2.630
21:18:32,2.243,0.000,3.055,2.908,0.279,2.644
21:18:27,2.199,0.000,3.060,2.893,0.279,2.620
21:18:22,2.102,0.000,3.055,2.893,0.279,2.468
21:18:17,2.253,0.000,3.050,2.903,0.279,2.620
21:18:12,2.258,0.000,3.060,2.908,0.283,2.615
21:18:07,2.214,0.000,3.074,2.898,0.269,2.605
21:18:02,2.204,0.000,3.065,2.908,0.283,2.478
21:17:57,2.224,0.000,3.050,2.908,0.279,2.625
21:17:52,2.356,0.000,3.069,2.898,0.279,2.595
21:17:47,2.229,0.000,3.055,2.913,0.283,2.630
21:17:42,2.253,0.000,3.055,2.903,0.283,2.581
21:17:37,2.058,0.000,3.069,2.908,0.283,2.351
21:17:32,2.190,0.000,3.055,2.893,0.279,2.595
21:17:27,2.243,0.000,3.060,2.903,0.279,2.590
21:17:22,2.204,0.000,3.065,2.903,0.283,2.586
21:17:17,2.136,0.000,3.065,2.893,0.279,2.581
21:17:12,2.229,0.000,3.050,2.893,0.283,2.566
21:17:07,2.180,0.000,3.055,2.898,0.279,2.586
21:17:02,2.307,0.000,3.065,2.898,0.283,2.576
21:16:57,2.268,0.000,3.060,2.893,0.269,2.561
21:16:52,2.067,0.000,3.055,2.898,0.279,2.326
21:16:47,2.151,0.000,3.060,2.913,0.283,2.590
21:16:42,2.273,0.000,3.060,2.908,0.283,2.590
21:16:37,2.302,0.000,3.060,2.903,0.279,2.537
21:16:32,2.082,0.000,3.055,2.908,0.279,2.424
21:16:27,2.204,0.000,3.065,2.913,0.283,2.571
21:16:22,2.190,0.000,3.050,2.913,0.279,2.566
21:16:17,2.253,0.000,3.060,2.898,0.279,2.576
21:16:12,2.107,0.000,3.065,2.898,0.274,2.449
21:16:07,2.102,0.000,3.065,2.884,0.274,2.478
21:16:02,2.195,0.000,3.055,2.908,0.279,2.546
21:15:57,2.331,0.000,3.050,2.903,0.283,2.571
21:15:52,2.317,0.000,3.055,2.893,0.279,2.586
21:15:47,2.107,0.000,3.050,2.893,0.279,2.439
21:15:42,2.243,0.000,3.065,2.893,0.283,2.576
21:15:37,2.204,0.000,3.065,2.908,0.279,2.566
21:15:32,2.185,0.000,3.060,2.913,0.279,2.561
21:15:27,2.111,0.000,3.045,2.903,0.264,2.532
21:15:22,2.175,0.000,3.069,2.884,0.274,2.317
21:15:17,2.185,0.000,3.065,2.913,0.279,2.586
21:15:12,2.248,0.000,3.060,2.908,0.274,2.605
21:15:07,2.302,0.000,3.060,2.903,0.274,2.590
21:15:02,2.239,0.000,3.055,2.898,0.279,2.468
21:14:57,2.317,0.000,3.050,2.908,0.274,2.595
21:14:52,2.248,0.000,3.055,2.913,0.269,2.576
21:14:47,2.224,0.000,3.065,2.903,0.279,2.590
21:14:42,2.219,0.000,3.055,2.908,0.269,2.498
21:14:37,2.038,0.000,3.045,2.874,0.274,2.571
21:14:32,2.141,0.000,3.055,2.903,0.274,2.586
21:14:27,2.170,0.000,3.055,2.903,0.264,2.571
21:14:22,2.312,0.000,3.065,2.913,0.269,2.600
21:14:17,2.263,0.000,3.060,2.898,0.274,2.502
21:14:12,2.195,0.000,3.065,2.913,0.269,2.590
21:14:07,2.253,0.000,3.045,2.903,0.279,2.586
21:14:02,2.199,0.000,3.050,2.898,0.274,2.502
21:13:57,2.302,0.000,3.074,2.918,0.279,2.454
21:13:52,2.292,0.000,3.060,2.893,0.279,2.590
21:13:47,2.190,0.000,3.060,2.913,0.279,2.571
21:13:42,2.195,0.000,3.055,2.908,0.274,2.561
21:13:37,2.151,0.000,3.045,2.903,0.269,2.595
21:13:32,2.038,0.000,3.065,2.879,0.279,2.571
21:13:27,2.248,0.000,3.060,2.913,0.283,2.586
21:13:22,2.126,0.000,3.060,2.903,0.279,2.586
21:13:17,2.234,0.000,3.045,2.898,0.279,2.498
21:13:12,2.292,0.000,3.065,2.889,0.279,2.439
21:13:07,2.336,0.000,3.065,2.903,0.274,2.595
21:13:02,2.170,0.000,3.060,2.923,0.283,2.581
21:12:57,2.253,0.000,3.055,2.903,0.279,2.576
21:12:52,2.165,0.000,3.065,2.913,0.279,2.502
21:12:47,2.165,0.000,3.060,2.898,0.279,2.595
21:12:42,2.243,0.000,3.055,2.913,0.274,2.586
21:12:37,2.268,0.000,3.065,2.908,0.279,2.600
21:12:32,2.151,0.000,3.055,2.918,0.279,2.537
21:12:27,2.253,0.000,3.055,2.889,0.269,2.586
21:12:22,2.199,0.000,3.069,2.908,0.279,2.595
21:12:17,2.219,0.000,3.055,2.913,0.279,2.605
21:12:12,2.253,0.000,3.050,2.913,0.269,2.556
21:12:07,2.102,0.000,3.060,2.884,0.279,2.576
21:12:02,2.219,0.000,3.060,2.908,0.274,2.605
21:11:57,2.268,0.000,3.050,2.908,0.274,2.620
21:11:52,2.366,0.000,3.060,2.913,0.269,2.620
21:11:47,2.243,0.000,3.060,2.889,0.274,2.581
21:11:42,2.043,0.000,3.065,2.903,0.274,2.429
21:11:37,2.199,0.000,3.060,2.903,0.269,2.620
21:11:32,2.278,0.000,3.060,2.908,0.274,2.615
21:11:27,2.322,0.000,3.055,2.903,0.269,2.590
21:11:22,2.239,0.000,3.069,2.889,0.274,2.493
21:11:17,2.297,0.000,3.060,2.923,0.269,2.600
21:11:12,2.195,0.000,3.055,2.908,0.274,2.615
21:11:07,2.204,0.000,3.045,2.903,0.269,2.556
21:11:02,2.263,0.000,3.050,2.908,0.269,2.595
21:10:57,2.258,0.000,3.060,2.908,0.269,2.576
